dateTime,value/bpm,value/confidence
10/30/23 17:28:01,84,2
10/30/23 17:28:11,83,2
10/30/23 17:28:21,82,2
10/30/23 17:28:26,82,1
10/30/23 17:28:41,82,1
10/30/23 17:28:46,81,1
10/30/23 17:28:51,83,1
10/30/23 17:28:56,86,2
10/30/23 17:29:06,85,2
10/30/23 17:29:11,84,2
10/30/23 17:29:16,84,2
10/30/23 17:29:21,87,2
10/30/23 17:29:26,88,2
10/30/23 17:29:31,89,2
10/30/23 17:29:41,88,2
10/30/23 17:29:46,89,2
10/30/23 17:29:51,90,2
10/30/23 17:30:06,90,2
10/30/23 17:30:21,90,2
10/30/23 17:30:31,89,2
10/30/23 17:30:41,87,2
10/30/23 17:30:56,86,2
10/30/23 17:31:01,84,2
10/30/23 17:31:06,83,2
10/30/23 17:31:11,84,2
10/30/23 17:31:16,83,2
10/30/23 17:31:26,85,2
10/30/23 17:31:31,84,2
10/30/23 17:31:41,85,2
10/30/23 17:31:46,84,2
10/30/23 17:31:51,83,2
10/30/23 17:31:56,84,2
10/30/23 17:32:01,82,2
10/30/23 17:32:16,83,2
10/30/23 17:32:31,83,2
10/30/23 17:32:36,85,2
10/30/23 17:32:46,84,2
10/30/23 17:32:51,84,2
10/30/23 17:32:56,85,2
10/30/23 17:33:01,87,2
10/30/23 17:33:06,88,2
10/30/23 17:33:21,89,2
10/30/23 17:33:36,88,2
10/30/23 17:33:41,89,2
10/30/23 17:33:46,88,2
10/30/23 17:33:51,87,2
10/30/23 17:34:01,88,1
10/30/23 17:34:16,88,1
10/30/23 17:34:31,89,1
10/30/23 17:34:46,88,1
10/30/23 17:35:01,88,1
10/30/23 17:35:06,87,1
10/30/23 17:35:16,86,1
10/30/23 17:35:26,86,0
10/30/23 17:35:36,85,1
10/30/23 17:35:41,84,2
10/30/23 17:35:56,83,2
10/30/23 17:36:01,82,2
10/30/23 17:36:11,83,2
10/30/23 17:36:26,84,2
10/30/23 17:36:36,85,2
10/30/23 17:36:51,85,2
10/30/23 17:37:01,84,1
10/30/23 17:37:16,84,1
10/30/23 17:37:17,84,1
10/30/23 17:37:22,83,1
10/30/23 17:37:27,82,1
10/30/23 17:37:37,82,2
10/30/23 17:37:42,82,1
10/30/23 17:37:47,83,1
10/30/23 17:37:52,83,2
10/30/23 17:38:02,84,2
10/30/23 17:38:17,85,2
10/30/23 17:38:22,86,2
10/30/23 17:38:37,86,2
10/30/23 17:38:47,88,2
10/30/23 17:38:52,93,2
10/30/23 17:39:02,92,2
10/30/23 17:39:07,89,2
10/30/23 17:39:12,87,2
10/30/23 17:39:27,88,2
10/30/23 17:39:37,91,2
10/30/23 17:39:42,93,2
10/30/23 17:39:57,92,2
10/30/23 17:40:07,93,2
10/30/23 17:40:17,94,2
10/30/23 17:40:27,96,2
10/30/23 17:40:32,99,2
10/30/23 17:40:37,101,2
10/30/23 17:40:42,100,2
10/30/23 17:40:52,98,2
10/30/23 17:40:57,96,2
10/30/23 17:41:02,98,2
10/30/23 17:41:07,100,2
10/30/23 17:41:12,101,2
10/30/23 17:41:22,104,2
10/30/23 17:41:27,105,2
10/30/23 17:41:32,106,2
10/30/23 17:41:37,105,2
10/30/23 17:41:42,101,2
10/30/23 17:41:47,100,2
10/30/23 17:41:52,99,2
10/30/23 17:41:57,98,2
10/30/23 17:42:07,96,2
10/30/23 17:42:12,95,2
10/30/23 17:42:17,94,2
10/30/23 17:42:22,93,2
10/30/23 17:42:27,94,2
10/30/23 17:42:32,98,2
10/30/23 17:42:37,100,2
10/30/23 17:42:42,101,2
10/30/23 17:42:47,102,2
10/30/23 17:42:52,101,2
10/30/23 17:42:57,96,2
10/30/23 17:43:02,94,2
10/30/23 17:43:07,95,2
10/30/23 17:43:12,93,2
10/30/23 17:43:17,92,2
10/30/23 17:43:22,91,2
10/30/23 17:43:32,92,2
10/30/23 17:43:37,93,2
10/30/23 17:43:42,94,2
10/30/23 17:43:57,94,2
10/30/23 17:44:12,93,2
10/30/23 17:44:17,98,2
10/30/23 17:44:22,100,2
10/30/23 17:44:27,101,2
10/30/23 17:44:32,99,2
10/30/23 17:44:37,97,2
10/30/23 17:44:42,99,2
10/30/23 17:44:47,100,2
10/30/23 17:44:52,101,2
10/30/23 17:44:57,105,2
10/30/23 17:45:02,106,2
10/30/23 17:45:17,106,2
10/30/23 17:45:22,107,2
10/30/23 17:45:27,111,1
10/30/23 17:45:32,112,1
10/30/23 17:45:42,111,1
10/30/23 17:45:47,97,1
10/30/23 17:45:52,92,2
10/30/23 17:45:57,91,2
10/30/23 17:46:07,90,2
10/30/23 17:46:17,92,2
10/30/23 17:46:22,92,2
10/30/23 17:46:27,94,2
10/30/23 17:46:32,90,2
10/30/23 17:46:47,91,2
10/30/23 17:46:52,96,3
10/30/23 17:46:57,98,2
10/30/23 17:47:07,99,2
10/30/23 17:47:22,95,2
10/30/23 17:47:27,94,2
10/30/23 17:47:32,93,2
10/30/23 17:47:37,90,2
10/30/23 17:47:52,92,2
10/30/23 17:47:57,95,2
10/30/23 17:48:07,93,2
10/30/23 17:48:17,94,2
10/30/23 17:48:32,95,3
10/30/23 17:48:37,92,3
10/30/23 17:48:42,91,2
10/30/23 17:48:52,92,2
10/30/23 17:49:02,95,2
10/30/23 17:49:07,99,2
10/30/23 17:49:12,100,2
10/30/23 17:49:17,99,2
10/30/23 17:49:22,98,2
10/30/23 17:49:37,99,2
10/30/23 17:49:42,100,2
10/30/23 17:49:57,100,2
10/30/23 17:50:02,99,2
10/30/23 17:50:07,97,2
10/30/23 17:50:17,98,2
10/30/23 17:50:27,99,2
10/30/23 17:50:42,99,1
10/30/23 17:50:57,99,1
10/30/23 17:51:12,99,1
10/30/23 17:51:17,98,1
10/30/23 17:51:22,96,1
10/30/23 17:51:37,96,1
10/30/23 17:51:52,96,0
10/30/23 17:51:57,97,1
10/30/23 17:52:07,96,1
10/30/23 17:52:12,97,1
10/30/23 17:52:22,98,1
10/30/23 17:52:37,99,1
10/30/23 17:52:47,100,1
10/30/23 17:52:52,101,1
10/30/23 17:52:57,102,1
10/30/23 17:53:02,95,1
10/30/23 17:53:07,90,2
10/30/23 17:53:17,93,3
10/30/23 17:53:22,93,2
10/30/23 17:53:27,94,2
10/30/23 17:53:37,95,2
10/30/23 17:53:42,96,2
10/30/23 17:53:52,95,2
10/30/23 17:53:58,94,2
10/30/23 17:54:08,96,2
10/30/23 17:54:13,95,2
10/30/23 17:54:18,94,2
10/30/23 17:54:23,95,2
10/30/23 17:54:28,94,2
10/30/23 17:54:33,93,2
10/30/23 17:54:48,95,2
10/30/23 17:55:03,95,2
10/30/23 17:55:08,96,2
10/30/23 17:55:13,97,2
10/30/23 17:55:23,98,2
10/30/23 17:55:28,99,2
10/30/23 17:55:38,96,1
10/30/23 17:55:43,94,2
10/30/23 17:55:48,92,2
10/30/23 17:55:53,93,2
10/30/23 17:55:58,91,2
10/30/23 17:56:03,90,2
10/30/23 17:56:18,89,2
10/30/23 17:56:28,91,2
10/30/23 17:56:38,89,2
10/30/23 17:56:43,88,2
10/30/23 17:56:48,89,2
10/30/23 17:56:53,90,2
10/30/23 17:56:58,91,2
10/30/23 17:57:03,92,2
10/30/23 17:57:08,93,2
10/30/23 17:57:13,92,2
10/30/23 17:57:23,94,2
10/30/23 17:57:38,95,2
10/30/23 17:57:43,96,2
10/30/23 17:57:48,97,2
10/30/23 17:57:53,98,2
10/30/23 17:58:03,97,2
10/30/23 17:58:13,96,2
10/30/23 17:58:18,95,2
10/30/23 17:58:23,94,3
10/30/23 17:58:28,95,2
10/30/23 17:58:38,94,2
10/30/23 17:58:43,93,2
10/30/23 17:58:48,92,2
10/30/23 17:59:03,93,2
10/30/23 17:59:18,95,2
10/30/23 17:59:28,96,2
10/30/23 17:59:38,95,2
10/30/23 17:59:43,96,2
10/30/23 17:59:48,95,2
10/30/23 18:00:03,96,2
10/30/23 18:00:08,97,2
10/30/23 18:00:23,95,2
10/30/23 18:00:28,94,2
10/30/23 18:00:33,93,2
10/30/23 18:00:38,94,2
10/30/23 18:00:43,95,2
10/30/23 18:00:48,97,2
10/30/23 18:00:53,98,2
10/30/23 18:01:03,99,2
10/30/23 18:01:08,98,2
10/30/23 18:01:13,95,2
10/30/23 18:01:18,94,2
10/30/23 18:01:23,95,2
10/30/23 18:01:38,94,2
10/30/23 18:01:43,93,1
10/30/23 18:01:58,92,1
10/30/23 18:02:08,91,1
10/30/23 18:02:23,90,1
10/30/23 18:02:28,89,1
10/30/23 18:02:43,89,1
10/30/23 18:02:48,86,1
10/30/23 18:02:53,85,1
10/30/23 18:03:03,86,1
10/30/23 18:03:08,87,1
10/30/23 18:03:13,88,1
10/30/23 18:03:18,86,1
10/30/23 18:03:33,86,1
10/30/23 18:03:48,87,2
10/30/23 18:03:53,86,2
10/30/23 18:04:08,86,2
10/30/23 18:04:23,86,1
10/30/23 18:04:38,86,1
10/30/23 18:04:43,88,2
10/30/23 18:04:58,88,2
10/30/23 18:05:03,88,1
10/30/23 18:05:08,89,1
10/30/23 18:05:23,89,1
10/30/23 18:05:38,90,1
10/30/23 18:05:48,91,1
10/30/23 18:05:58,90,1
10/30/23 18:06:13,89,2
10/30/23 18:06:28,87,2
10/30/23 18:06:43,87,2
10/30/23 18:06:53,88,1
10/30/23 18:06:58,88,2
10/30/23 18:07:13,89,1
10/30/23 18:07:18,89,2
10/30/23 18:07:28,91,2
10/30/23 18:07:33,92,2
10/30/23 18:07:38,93,2
10/30/23 18:07:53,93,2
10/30/23 18:08:08,93,2
10/30/23 18:08:23,91,2
10/30/23 18:08:38,92,2
10/30/23 18:08:48,91,2
10/30/23 18:08:53,90,2
10/30/23 18:08:58,89,2
10/30/23 18:09:03,86,2
10/30/23 18:09:08,87,2
10/30/23 18:09:13,87,2
10/30/23 18:09:28,87,1
10/30/23 18:09:43,87,1
10/30/23 18:09:53,88,2
10/30/23 18:09:58,89,2
10/30/23 18:10:08,90,2
10/30/23 18:10:13,91,2
10/30/23 18:10:23,89,2
10/30/23 18:10:28,88,2
10/30/23 18:10:33,88,1
10/30/23 18:10:48,87,1
10/30/23 18:11:03,87,1
10/30/23 18:11:08,85,1
10/30/23 18:11:13,86,1
10/30/23 18:11:18,87,1
10/30/23 18:11:23,88,1
10/30/23 18:11:38,88,1
10/30/23 18:11:43,90,1
10/30/23 18:11:53,89,1
10/30/23 18:12:03,90,2
10/30/23 18:12:18,90,2
10/30/23 18:12:33,90,2
10/30/23 18:12:38,91,1
10/30/23 18:12:43,91,2
10/30/23 18:12:48,90,2
10/30/23 18:12:54,90,1
10/30/23 18:13:09,90,1
10/30/23 18:13:24,91,1
10/30/23 18:13:29,92,1
10/30/23 18:13:34,94,1
10/30/23 18:13:39,93,2
10/30/23 18:13:44,93,3
10/30/23 18:13:49,93,2
10/30/23 18:13:54,94,2
10/30/23 18:13:59,91,2
10/30/23 18:14:14,91,2
10/30/23 18:14:29,90,2
10/30/23 18:14:34,89,2
10/30/23 18:14:39,90,2
10/30/23 18:14:44,91,2
10/30/23 18:14:54,89,2
10/30/23 18:15:09,89,2
10/30/23 18:15:14,90,2
10/30/23 18:15:19,91,2
10/30/23 18:15:24,90,2
10/30/23 18:15:29,86,2
10/30/23 18:15:34,87,2
10/30/23 18:15:49,87,2
10/30/23 18:15:54,88,2
10/30/23 18:15:59,89,2
10/30/23 18:16:09,90,2
10/30/23 18:16:19,89,2
10/30/23 18:16:24,89,2
10/30/23 18:16:34,91,2
10/30/23 18:16:49,92,2
10/30/23 18:16:54,91,1
10/30/23 18:17:04,92,1
10/30/23 18:17:14,93,1
10/30/23 18:17:19,94,2
10/30/23 18:17:34,94,2
10/30/23 18:17:44,95,2
10/30/23 18:17:49,97,2
10/30/23 18:18:04,97,2
10/30/23 18:18:19,97,2
10/30/23 18:18:24,98,2
10/30/23 18:18:39,98,2
10/30/23 18:18:44,101,2
10/30/23 18:18:49,102,2
10/30/23 18:18:54,100,2
10/30/23 18:18:59,99,2
10/30/23 18:19:04,98,2
10/30/23 18:19:09,96,2
10/30/23 18:19:14,97,2
10/30/23 18:19:19,99,2
10/30/23 18:19:24,98,2
10/30/23 18:19:34,99,2
10/30/23 18:19:39,100,2
10/30/23 18:19:54,99,2
10/30/23 18:20:09,99,2
10/30/23 18:20:14,98,2
10/30/23 18:20:19,97,2
10/30/23 18:20:24,99,2
10/30/23 18:20:39,100,2
10/30/23 18:20:49,101,2
10/30/23 18:20:54,103,2
10/30/23 18:20:59,104,2
10/30/23 18:21:04,96,3
10/30/23 18:21:09,93,2
10/30/23 18:21:24,94,2
10/30/23 18:21:29,95,2
10/30/23 18:21:34,97,2
10/30/23 18:21:39,98,2
10/30/23 18:21:44,101,2
10/30/23 18:21:49,102,2
10/30/23 18:21:54,100,2
10/30/23 18:21:59,101,2
10/30/23 18:22:04,100,2
10/30/23 18:22:14,101,2
10/30/23 18:22:19,100,2
10/30/23 18:22:24,99,2
10/30/23 18:22:39,99,2
10/30/23 18:22:44,100,2
10/30/23 18:22:49,98,2
10/30/23 18:22:59,100,2
10/30/23 18:23:04,101,2
10/30/23 18:23:14,102,2
10/30/23 18:23:19,104,2
10/30/23 18:23:24,105,1
10/30/23 18:23:34,104,1
10/30/23 18:23:39,95,1
10/30/23 18:23:44,91,2
10/30/23 18:23:49,90,2
10/30/23 18:23:54,91,1
10/30/23 18:24:04,90,1
10/30/23 18:24:09,89,1
10/30/23 18:24:19,86,1
10/30/23 18:24:24,84,1
10/30/23 18:24:29,83,2
10/30/23 18:24:39,84,2
10/30/23 18:24:49,83,2
10/30/23 18:24:59,84,2
10/30/23 18:25:04,85,2
10/30/23 18:25:09,86,2
10/30/23 18:25:14,88,2
10/30/23 18:25:19,89,2
10/30/23 18:25:24,88,2
10/30/23 18:25:29,86,2
10/30/23 18:25:34,83,2
10/30/23 18:25:39,87,3
10/30/23 18:25:44,88,2
10/30/23 18:25:54,87,2
10/30/23 18:25:59,86,2
10/30/23 18:26:04,87,2
10/30/23 18:26:09,86,2
10/30/23 18:26:14,84,2
10/30/23 18:26:19,82,2
10/30/23 18:26:29,81,2
10/30/23 18:26:44,82,2
10/30/23 18:26:49,83,2
10/30/23 18:26:54,84,2
10/30/23 18:26:59,85,2
10/30/23 18:27:04,86,2
10/30/23 18:27:14,87,2
10/30/23 18:27:19,88,2
10/30/23 18:27:24,89,2
10/30/23 18:27:29,90,2
10/30/23 18:27:34,91,2
10/30/23 18:27:39,92,2
10/30/23 18:27:49,90,2
10/30/23 18:27:59,89,2
10/30/23 18:28:04,88,2
10/30/23 18:28:14,89,2
10/30/23 18:28:19,90,2
10/30/23 18:28:24,91,2
10/30/23 18:28:29,92,2
10/30/23 18:28:44,92,2
10/30/23 18:28:59,93,2
10/30/23 18:29:05,91,2
10/30/23 18:29:10,92,2
10/30/23 18:29:20,91,2
10/30/23 18:29:35,90,2
10/30/23 18:29:50,90,2
10/30/23 18:30:05,89,2
10/30/23 18:30:15,88,2
10/30/23 18:30:25,89,2
10/30/23 18:30:30,89,1
10/30/23 18:30:35,90,1
10/30/23 18:30:45,91,1
10/30/23 18:30:55,91,2
10/30/23 18:31:00,90,2
10/30/23 18:31:05,89,2
10/30/23 18:31:20,89,2
10/30/23 18:31:25,91,2
10/30/23 18:31:30,90,2
10/30/23 18:31:45,89,2
10/30/23 18:31:55,90,1
10/30/23 18:32:00,92,1
10/30/23 18:32:10,92,2
10/30/23 18:32:20,91,2
10/30/23 18:32:25,89,2
10/30/23 18:32:30,88,2
10/30/23 18:32:40,87,2
10/30/23 18:32:55,88,2
10/30/23 18:33:05,86,2
10/30/23 18:33:10,86,2
10/30/23 18:33:20,87,2
10/30/23 18:33:30,88,2
10/30/23 18:33:35,87,1
10/30/23 18:33:50,86,1
10/30/23 18:33:55,85,1
10/30/23 18:34:10,87,1
10/30/23 18:34:15,88,1
10/30/23 18:34:20,89,1
10/30/23 18:34:30,90,1
10/30/23 18:34:35,90,2
10/30/23 18:34:50,90,2
10/30/23 18:35:05,91,2
10/30/23 18:35:10,92,2
10/30/23 18:35:25,92,2
10/30/23 18:35:35,94,1
10/30/23 18:35:45,95,1
10/30/23 18:36:00,95,1
10/30/23 18:36:05,95,2
10/30/23 18:36:15,97,1
10/30/23 18:36:20,98,1
10/30/23 18:36:25,98,2
10/30/23 18:36:35,97,2
10/30/23 18:36:50,97,2
10/30/23 18:36:55,96,2
10/30/23 18:37:00,94,2
10/30/23 18:37:05,93,2
10/30/23 18:37:10,93,2
10/30/23 18:37:25,93,2
10/30/23 18:37:35,92,2
10/30/23 18:37:45,90,2
10/30/23 18:37:50,89,2
10/30/23 18:37:55,90,2
10/30/23 18:38:10,90,2
10/30/23 18:38:25,91,2
10/30/23 18:38:40,89,2
10/30/23 18:38:45,88,2
10/30/23 18:39:00,88,2
10/30/23 18:39:05,89,2
10/30/23 18:39:20,89,2
10/30/23 18:39:25,90,2
10/30/23 18:39:30,91,2
10/30/23 18:39:40,92,2
10/30/23 18:39:50,93,2
10/30/23 18:39:55,92,2
10/30/23 18:40:00,89,2
10/30/23 18:40:05,88,2
10/30/23 18:40:20,88,2
10/30/23 18:40:35,88,2
10/30/23 18:40:50,88,2
10/30/23 18:40:55,89,2
10/30/23 18:41:10,89,2
10/30/23 18:41:37,89,1
10/30/23 18:41:52,89,1
10/30/23 18:41:57,89,2
10/30/23 18:42:02,91,1
10/30/23 18:42:07,92,1
10/30/23 18:42:12,91,1
10/30/23 18:42:17,88,1
10/30/23 18:42:22,86,1
10/30/23 18:42:27,86,2
10/30/23 18:42:42,88,2
10/30/23 18:42:47,90,2
10/30/23 18:42:57,89,2
10/30/23 18:43:07,88,2
10/30/23 18:43:12,87,2
10/30/23 18:43:17,85,2
10/30/23 18:43:27,86,2
10/30/23 18:43:32,88,2
10/30/23 18:43:37,89,2
10/30/23 18:43:42,91,2
10/30/23 18:43:57,92,2
10/30/23 18:44:02,93,2
10/30/23 18:44:12,93,1
10/30/23 18:44:17,94,1
10/30/23 18:44:22,95,1
10/30/23 18:44:27,97,1
10/30/23 18:44:32,96,1
10/30/23 18:44:42,96,2
10/30/23 18:44:48,95,2
10/30/23 18:44:53,93,2
10/30/23 18:45:03,92,2
10/30/23 18:45:08,92,3
10/30/23 18:45:13,92,2
10/30/23 18:45:28,92,2
10/30/23 18:45:33,91,2
10/30/23 18:45:48,90,2
10/30/23 18:45:53,89,2
10/30/23 18:46:08,89,2
10/30/23 18:46:13,87,2
10/30/23 18:46:18,85,2
10/30/23 18:46:33,85,2
10/30/23 18:46:43,86,2
10/30/23 18:46:58,87,2
10/30/23 18:47:13,87,2
10/30/23 18:47:28,86,2
10/30/23 18:47:38,85,2
10/30/23 18:47:43,84,2
10/30/23 18:47:53,83,2
10/30/23 18:48:08,83,1
10/30/23 18:48:23,82,2
10/30/23 18:48:38,83,2
10/30/23 18:48:43,82,2
10/30/23 18:48:53,81,2
10/30/23 18:48:58,82,2
10/30/23 18:49:13,83,2
10/30/23 18:49:18,82,2
10/30/23 18:49:33,81,2
10/30/23 18:49:43,82,2
10/30/23 18:49:48,84,2
10/30/23 18:50:03,84,2
10/30/23 18:50:13,83,2
10/30/23 18:50:28,83,2
10/30/23 18:50:43,83,2
10/30/23 18:50:58,83,2
10/30/23 18:51:08,82,2
10/30/23 18:51:23,83,2
10/30/23 18:51:33,84,2
10/30/23 18:51:38,85,2
10/30/23 18:51:48,86,2
10/30/23 18:51:53,84,2
10/30/23 18:51:58,82,2
10/30/23 18:52:13,82,2
10/30/23 18:52:28,82,2
10/30/23 18:52:43,82,2
10/30/23 18:52:53,83,2
10/30/23 18:52:58,85,2
10/30/23 18:53:03,85,1
10/30/23 18:53:08,83,1
10/30/23 18:53:13,81,1
10/30/23 18:53:18,82,1
10/30/23 18:53:33,82,2
10/30/23 18:53:48,82,2
10/30/23 18:53:53,81,2
10/30/23 18:54:08,82,2
10/30/23 18:54:13,81,2
10/30/23 18:54:18,82,2
10/30/23 18:54:23,83,2
10/30/23 18:54:33,85,2
10/30/23 18:54:38,88,2
10/30/23 18:54:43,89,2
10/30/23 18:54:58,88,2
10/30/23 18:55:08,87,2
10/30/23 18:55:23,87,2
10/30/23 18:55:33,86,2
10/30/23 18:55:43,85,2
10/30/23 18:55:48,83,2
10/30/23 18:56:03,82,2
10/30/23 18:56:18,82,2
10/30/23 18:56:33,82,2
10/30/23 18:56:38,81,2
10/30/23 18:56:48,83,2
10/30/23 18:56:53,84,2
10/30/23 18:56:58,86,2
10/30/23 18:57:03,87,2
10/30/23 18:57:13,89,3
10/30/23 18:57:18,87,2
10/30/23 18:57:23,87,3
10/30/23 18:57:28,87,2
10/30/23 18:57:43,86,2
10/30/23 18:57:48,86,2
10/30/23 18:57:53,85,2
10/30/23 18:58:03,84,2
10/30/23 18:58:18,85,2
10/30/23 18:58:23,86,2
10/30/23 18:58:38,86,2
10/30/23 18:58:43,85,2
10/30/23 18:58:53,84,2
10/30/23 18:59:03,84,3
10/30/23 18:59:13,85,2
10/30/23 18:59:18,86,2
10/30/23 18:59:23,85,2
10/30/23 18:59:38,85,2
