dateTime,value/bpm,value/confidence
10/10/23 23:01:13,110,2
10/10/23 23:01:18,111,2
10/10/23 23:01:23,110,2
10/10/23 23:01:28,108,2
10/10/23 23:01:33,109,2
10/10/23 23:01:38,113,2
10/10/23 23:01:43,116,1
10/10/23 23:01:48,111,2
10/10/23 23:01:53,110,2
10/10/23 23:02:08,110,2
10/10/23 23:02:13,101,2
10/10/23 23:02:18,102,2
10/10/23 23:02:23,102,1
10/10/23 23:02:28,104,1
10/10/23 23:02:33,106,1
10/10/23 23:02:38,110,1
10/10/23 23:02:43,111,1
10/10/23 23:02:48,109,1
10/10/23 23:02:54,110,1
10/10/23 23:02:59,111,1
10/10/23 23:03:04,110,1
10/10/23 23:03:09,109,1
10/10/23 23:03:24,112,1
10/10/23 23:03:29,117,1
10/10/23 23:03:34,116,1
10/10/23 23:03:39,119,1
10/10/23 23:03:44,115,1
10/10/23 23:03:49,113,1
10/10/23 23:03:59,112,1
10/10/23 23:04:04,110,1
10/10/23 23:04:09,107,1
10/10/23 23:04:14,104,1
10/10/23 23:04:19,102,1
10/10/23 23:04:24,103,1
10/10/23 23:04:29,102,1
10/10/23 23:04:34,104,1
10/10/23 23:04:39,103,1
10/10/23 23:04:44,102,1
10/10/23 23:04:49,102,2
10/10/23 23:04:54,100,1
10/10/23 23:04:59,99,2
10/10/23 23:05:09,101,2
10/10/23 23:05:14,100,2
10/10/23 23:05:29,101,2
10/10/23 23:05:34,104,2
10/10/23 23:05:39,98,2
10/10/23 23:05:44,97,2
10/10/23 23:05:49,90,2
10/10/23 23:05:54,83,2
10/10/23 23:05:59,84,2
10/10/23 23:06:04,87,2
10/10/23 23:06:14,90,2
10/10/23 23:06:19,91,2
10/10/23 23:06:29,93,2
10/10/23 23:06:39,92,2
10/10/23 23:06:44,94,2
10/10/23 23:06:49,92,2
10/10/23 23:06:54,91,2
10/10/23 23:07:04,94,2
10/10/23 23:07:09,96,2
10/10/23 23:07:14,97,2
10/10/23 23:07:19,96,2
10/10/23 23:07:24,97,2
10/10/23 23:07:29,96,2
10/10/23 23:07:34,100,2
10/10/23 23:07:39,103,2
10/10/23 23:07:44,99,2
10/10/23 23:07:49,97,2
10/10/23 23:07:54,95,2
10/10/23 23:07:59,102,2
10/10/23 23:08:04,104,2
10/10/23 23:08:09,105,1
10/10/23 23:08:15,105,1
10/10/23 23:08:20,107,1
10/10/23 23:08:30,109,1
10/10/23 23:08:35,107,1
10/10/23 23:08:40,105,1
10/10/23 23:08:45,102,1
10/10/23 23:08:50,100,2
10/10/23 23:08:55,92,3
10/10/23 23:09:00,89,2
10/10/23 23:09:05,86,2
10/10/23 23:09:10,85,2
10/10/23 23:09:25,86,2
10/10/23 23:09:35,89,2
10/10/23 23:09:40,91,3
10/10/23 23:09:45,92,3
10/10/23 23:09:50,92,2
10/10/23 23:09:55,93,3
10/10/23 23:10:00,94,2
10/10/23 23:10:15,94,2
10/10/23 23:10:20,92,2
10/10/23 23:10:25,86,3
10/10/23 23:10:30,81,2
10/10/23 23:10:35,79,2
10/10/23 23:10:40,79,3
10/10/23 23:10:50,80,2
10/10/23 23:10:55,81,2
10/10/23 23:11:00,82,2
10/10/23 23:11:05,83,2
10/10/23 23:11:10,88,2
10/10/23 23:11:15,93,2
10/10/23 23:11:20,92,2
10/10/23 23:11:25,86,2
10/10/23 23:11:30,87,2
10/10/23 23:11:35,86,2
10/10/23 23:11:50,89,2
10/10/23 23:11:55,87,2
10/10/23 23:12:10,87,2
10/10/23 23:12:25,89,2
10/10/23 23:12:40,90,2
10/10/23 23:12:45,91,2
10/10/23 23:12:55,92,2
10/10/23 23:13:10,94,2
10/10/23 23:13:20,92,2
10/10/23 23:13:35,91,2
10/10/23 23:13:40,90,2
10/10/23 23:13:45,89,2
10/10/23 23:13:50,88,2
10/10/23 23:13:55,87,2
10/10/23 23:14:05,86,2
10/10/23 23:14:10,87,2
10/10/23 23:14:15,88,2
10/10/23 23:14:20,89,2
10/10/23 23:14:30,88,2
10/10/23 23:14:35,89,2
10/10/23 23:14:41,89,2
10/10/23 23:14:56,91,2
10/10/23 23:15:11,87,2
10/10/23 23:15:16,83,2
10/10/23 23:15:21,82,2
10/10/23 23:15:31,83,2
10/10/23 23:15:36,84,2
10/10/23 23:15:41,87,2
10/10/23 23:15:46,91,2
10/10/23 23:16:01,91,2
10/10/23 23:16:06,92,2
10/10/23 23:16:11,93,2
10/10/23 23:16:16,92,2
10/10/23 23:16:26,93,2
10/10/23 23:16:31,90,2
10/10/23 23:16:36,88,2
10/10/23 23:16:41,86,2
10/10/23 23:16:51,85,2
10/10/23 23:17:01,86,2
10/10/23 23:17:06,87,2
10/10/23 23:17:11,84,3
10/10/23 23:17:16,82,2
10/10/23 23:17:31,82,2
10/10/23 23:17:41,83,2
10/10/23 23:17:46,84,2
10/10/23 23:17:51,83,2
10/10/23 23:17:56,82,2
10/10/23 23:18:01,82,2
10/10/23 23:18:11,84,2
10/10/23 23:18:16,85,2
10/10/23 23:18:21,86,2
10/10/23 23:18:31,88,2
10/10/23 23:18:41,84,2
10/10/23 23:18:46,83,2
10/10/23 23:18:56,85,3
10/10/23 23:19:01,84,2
10/10/23 23:19:16,85,2
10/10/23 23:19:31,85,2
10/10/23 23:19:46,84,2
10/10/23 23:20:01,84,2
10/10/23 23:20:06,86,2
10/10/23 23:20:11,87,2
10/10/23 23:20:26,87,2
10/10/23 23:20:41,87,2
10/10/23 23:20:56,86,2
10/10/23 23:21:11,86,2
10/10/23 23:21:16,85,1
10/10/23 23:21:26,87,1
10/10/23 23:21:36,86,1
10/10/23 23:21:51,86,1
10/10/23 23:22:06,86,1
10/10/23 23:22:08,86,1
10/10/23 23:22:23,86,1
10/10/23 23:22:38,85,1
10/10/23 23:22:53,85,1
10/10/23 23:22:58,86,2
10/10/23 23:23:13,88,1
10/10/23 23:23:18,90,1
10/10/23 23:23:28,96,1
10/10/23 23:23:33,108,1
10/10/23 23:23:38,111,1
10/10/23 23:23:43,110,1
10/10/23 23:23:48,109,2
10/10/23 23:23:53,107,2
10/10/23 23:23:58,106,2
10/10/23 23:24:03,107,2
10/10/23 23:24:13,108,2
10/10/23 23:24:18,107,2
10/10/23 23:24:28,108,2
10/10/23 23:24:33,111,2
10/10/23 23:24:38,112,2
10/10/23 23:24:48,111,2
10/10/23 23:24:53,109,2
10/10/23 23:25:03,110,2
10/10/23 23:25:08,109,2
10/10/23 23:25:13,110,2
10/10/23 23:25:18,107,2
10/10/23 23:25:23,106,2
10/10/23 23:25:28,105,2
10/10/23 23:25:33,104,2
10/10/23 23:25:43,102,2
10/10/23 23:25:48,97,2
10/10/23 23:25:53,92,2
10/10/23 23:25:58,90,2
10/10/23 23:26:03,99,2
10/10/23 23:26:08,100,2
10/10/23 23:26:13,99,2
10/10/23 23:26:18,96,2
10/10/23 23:26:28,94,2
10/10/23 23:26:43,94,2
10/10/23 23:26:58,94,2
10/10/23 23:27:13,94,2
10/10/23 23:27:18,93,2
10/10/23 23:27:28,95,2
10/10/23 23:27:38,96,2
10/10/23 23:27:43,95,2
10/10/23 23:27:53,96,2
10/10/23 23:28:03,97,2
10/10/23 23:28:08,96,2
10/10/23 23:28:13,95,2
10/10/23 23:28:18,96,2
10/10/23 23:28:23,98,2
10/10/23 23:28:33,100,2
10/10/23 23:28:38,100,2
10/10/23 23:28:43,97,2
10/10/23 23:28:48,94,2
10/10/23 23:28:53,93,2
10/10/23 23:29:08,93,2
10/10/23 23:29:13,94,2
10/10/23 23:29:18,96,2
10/10/23 23:29:23,106,2
10/10/23 23:29:28,110,2
10/10/23 23:29:33,111,2
10/10/23 23:29:38,107,2
10/10/23 23:29:43,106,2
10/10/23 23:29:48,107,2
10/10/23 23:29:53,108,2
10/10/23 23:29:58,107,2
10/10/23 23:30:08,106,2
10/10/23 23:30:18,104,2
10/10/23 23:30:23,101,2
10/10/23 23:30:28,100,2
10/10/23 23:30:43,105,3
10/10/23 23:30:48,106,2
10/10/23 23:30:58,103,2
10/10/23 23:31:03,101,2
10/10/23 23:31:18,103,2
10/10/23 23:31:28,105,2
10/10/23 23:31:33,110,2
10/10/23 23:31:38,112,2
10/10/23 23:31:43,113,2
10/10/23 23:31:53,111,2
10/10/23 23:32:08,110,2
10/10/23 23:32:13,108,2
10/10/23 23:32:18,106,2
10/10/23 23:32:23,105,2
10/10/23 23:32:38,108,2
10/10/23 23:32:43,107,2
10/10/23 23:32:48,104,2
10/10/23 23:32:53,103,2
10/10/23 23:33:03,104,2
10/10/23 23:33:08,103,2
10/10/23 23:33:13,102,2
10/10/23 23:33:18,103,2
10/10/23 23:33:23,107,2
10/10/23 23:33:28,110,2
10/10/23 23:33:38,108,2
10/10/23 23:33:43,107,2
10/10/23 23:33:53,104,2
10/10/23 23:33:58,97,2
10/10/23 23:34:03,94,2
10/10/23 23:34:13,95,2
10/10/23 23:34:18,94,2
10/10/23 23:34:28,93,2
10/10/23 23:34:33,92,2
10/10/23 23:34:38,91,2
10/10/23 23:34:43,91,2
10/10/23 23:34:48,89,2
10/10/23 23:34:53,88,2
10/10/23 23:34:58,88,3
10/10/23 23:35:03,88,2
10/10/23 23:35:18,88,2
10/10/23 23:35:23,87,2
10/10/23 23:35:28,86,2
10/10/23 23:35:43,85,2
10/10/23 23:35:48,83,3
10/10/23 23:35:53,78,3
10/10/23 23:35:58,77,2
10/10/23 23:36:03,78,2
10/10/23 23:36:13,79,2
10/10/23 23:36:18,80,2
10/10/23 23:36:23,81,2
10/10/23 23:36:33,87,2
10/10/23 23:36:38,88,2
10/10/23 23:36:43,87,2
10/10/23 23:36:48,90,2
10/10/23 23:36:53,92,1
10/10/23 23:36:58,90,1
10/10/23 23:37:03,89,2
10/10/23 23:37:08,88,2
10/10/23 23:37:13,87,2
10/10/23 23:37:23,88,2
10/10/23 23:37:28,90,2
10/10/23 23:37:37,108,2
10/10/23 23:37:42,109,2
10/10/23 23:37:47,111,2
10/10/23 23:37:52,112,2
10/10/23 23:38:02,110,2
10/10/23 23:38:17,109,2
10/10/23 23:38:22,107,2
10/10/23 23:38:27,105,2
10/10/23 23:38:32,107,2
10/10/23 23:38:37,108,2
10/10/23 23:38:47,112,2
10/10/23 23:38:52,113,2
10/10/23 23:39:02,115,2
10/10/23 23:39:07,116,2
10/10/23 23:39:12,117,2
10/10/23 23:39:17,115,1
10/10/23 23:39:22,112,1
10/10/23 23:39:27,110,1
10/10/23 23:39:32,109,1
10/10/23 23:39:37,108,1
10/10/23 23:39:42,105,1
10/10/23 23:39:47,99,3
10/10/23 23:39:52,96,3
10/10/23 23:39:57,93,2
10/10/23 23:40:07,94,2
10/10/23 23:40:12,93,2
10/10/23 23:40:22,94,2
10/10/23 23:40:27,92,2
10/10/23 23:40:37,96,2
10/10/23 23:40:42,95,2
10/10/23 23:40:52,94,2
10/10/23 23:41:07,94,2
10/10/23 23:41:12,95,2
10/10/23 23:41:17,97,2
10/10/23 23:41:22,98,2
10/10/23 23:41:37,98,2
10/10/23 23:41:52,98,2
10/10/23 23:41:57,99,2
10/10/23 23:42:07,95,2
10/10/23 23:42:12,93,2
10/10/23 23:42:17,91,2
10/10/23 23:42:27,93,2
10/10/23 23:42:32,90,2
10/10/23 23:42:37,89,2
10/10/23 23:42:47,88,2
10/10/23 23:42:57,89,2
10/10/23 23:43:02,90,2
10/10/23 23:43:12,91,2
10/10/23 23:43:17,90,2
10/10/23 23:43:27,89,2
10/10/23 23:43:37,88,2
10/10/23 23:43:42,86,2
10/10/23 23:43:47,84,2
10/10/23 23:43:57,86,2
10/10/23 23:44:02,89,2
10/10/23 23:44:07,90,2
10/10/23 23:44:12,89,2
10/10/23 23:44:22,90,2
10/10/23 23:44:27,91,2
10/10/23 23:44:37,92,2
10/10/23 23:44:52,93,2
10/10/23 23:45:07,92,2
10/10/23 23:45:22,93,2
10/10/23 23:45:37,93,2
10/10/23 23:45:52,93,2
10/10/23 23:46:02,92,2
10/10/23 23:46:07,93,2
10/10/23 23:46:12,92,2
10/10/23 23:46:17,91,2
10/10/23 23:46:22,90,2
10/10/23 23:46:27,87,2
10/10/23 23:46:32,86,2
10/10/23 23:46:42,85,2
10/10/23 23:46:57,85,2
10/10/23 23:47:02,86,2
10/10/23 23:47:07,85,2
10/10/23 23:47:12,86,2
10/10/23 23:47:27,88,2
10/10/23 23:47:32,89,2
10/10/23 23:47:37,90,2
10/10/23 23:47:42,91,2
10/10/23 23:47:47,91,2
10/10/23 23:47:52,92,2
10/10/23 23:48:07,91,2
10/10/23 23:48:22,92,2
10/10/23 23:48:32,90,2
10/10/23 23:48:42,89,2
10/10/23 23:48:52,90,2
10/10/23 23:48:57,89,2
10/10/23 23:49:07,90,2
10/10/23 23:49:12,91,2
10/10/23 23:49:17,92,2
10/10/23 23:49:22,91,2
10/10/23 23:49:27,90,2
10/10/23 23:49:37,89,2
10/10/23 23:49:42,87,2
10/10/23 23:49:47,86,2
10/10/23 23:50:02,86,2
10/10/23 23:50:17,85,2
10/10/23 23:50:22,84,2
10/10/23 23:50:37,85,2
10/10/23 23:50:47,86,2
10/10/23 23:51:02,86,2
10/10/23 23:51:07,87,2
10/10/23 23:51:12,89,2
10/10/23 23:51:17,90,2
10/10/23 23:51:27,91,2
10/10/23 23:51:32,92,2
10/10/23 23:51:37,93,2
10/10/23 23:51:47,94,2
10/10/23 23:51:52,93,2
10/10/23 23:52:07,91,2
10/10/23 23:52:12,90,2
10/10/23 23:52:17,89,2
10/10/23 23:52:22,88,2
10/10/23 23:52:27,89,2
10/10/23 23:52:37,90,2
10/10/23 23:52:52,90,2
10/10/23 23:53:02,89,2
10/10/23 23:53:12,88,2
10/10/23 23:53:17,86,2
10/10/23 23:53:32,86,2
10/10/23 23:53:37,87,2
10/10/23 23:53:47,88,2
10/10/23 23:54:02,89,2
10/10/23 23:54:07,88,2
10/10/23 23:54:22,87,2
10/10/23 23:54:27,88,2
10/10/23 23:54:32,89,2
10/10/23 23:54:37,90,2
10/10/23 23:54:42,91,2
10/10/23 23:54:47,90,2
10/10/23 23:55:02,89,2
10/10/23 23:55:17,88,2
10/10/23 23:55:27,89,2
10/10/23 23:55:32,89,2
10/10/23 23:55:47,90,2
10/10/23 23:55:52,91,2
10/10/23 23:55:57,92,2
10/10/23 23:56:07,94,2
10/10/23 23:56:17,97,2
10/10/23 23:56:22,98,2
10/10/23 23:56:27,99,2
10/10/23 23:56:37,100,2
10/10/23 23:56:47,99,2
10/10/23 23:56:52,97,2
10/10/23 23:56:57,94,2
10/10/23 23:57:02,93,2
10/10/23 23:57:07,92,2
10/10/23 23:57:12,91,2
10/10/23 23:57:27,90,2
10/10/23 23:57:42,90,2
10/10/23 23:57:57,90,2
10/10/23 23:58:02,89,2
10/10/23 23:58:12,90,2
10/10/23 23:58:17,91,2
10/10/23 23:58:27,93,2
10/10/23 23:58:32,94,2
10/10/23 23:58:47,94,2
10/10/23 23:59:02,94,2
10/10/23 23:59:17,94,2
10/10/23 23:59:22,93,2
10/10/23 23:59:28,93,2
10/10/23 23:59:38,96,2
10/10/23 23:59:43,95,2
10/10/23 23:59:48,94,2
10/11/23 00:00:03,94,2
10/11/23 00:00:08,95,2
10/11/23 00:00:13,96,2
10/11/23 00:00:18,97,2
10/11/23 00:00:23,96,2
10/11/23 00:00:38,96,2
10/11/23 00:00:43,98,2
10/11/23 00:00:53,96,2
10/11/23 00:00:58,94,2
10/11/23 00:01:13,96,2
10/11/23 00:01:18,98,2
10/11/23 00:01:23,99,3
10/11/23 00:01:33,100,2
10/11/23 00:01:43,101,2
10/11/23 00:01:48,100,2
10/11/23 00:02:03,100,2
10/11/23 00:02:08,104,2
10/11/23 00:02:13,110,2
10/11/23 00:02:18,111,2
10/11/23 00:02:23,112,2
10/11/23 00:02:28,113,2
10/11/23 00:02:33,115,2
10/11/23 00:02:38,118,1
10/11/23 00:02:43,119,2
10/11/23 00:02:48,124,1
10/11/23 00:02:53,125,1
10/11/23 00:03:03,126,1
10/11/23 00:03:08,130,1
10/11/23 00:03:13,137,1
10/11/23 00:03:18,142,1
10/11/23 00:03:23,145,1
10/11/23 00:03:28,146,1
10/11/23 00:03:43,146,1
10/11/23 00:03:58,146,1
10/11/23 00:04:03,145,1
10/11/23 00:04:13,146,1
10/11/23 00:04:18,147,1
10/11/23 00:04:23,149,1
10/11/23 00:04:33,147,0
10/11/23 00:04:38,127,0
10/11/23 00:04:43,108,1
10/11/23 00:04:48,104,2
10/11/23 00:04:53,95,2
10/11/23 00:04:58,93,2
10/11/23 00:05:03,92,2
10/11/23 00:05:08,89,3
10/11/23 00:05:13,86,3
10/11/23 00:05:18,85,2
10/11/23 00:05:33,85,2
10/11/23 00:05:38,86,2
10/11/23 00:05:43,87,2
10/11/23 00:05:48,88,2
10/11/23 00:05:53,87,2
10/11/23 00:06:03,88,2
10/11/23 00:06:18,88,2
10/11/23 00:06:23,94,2
10/11/23 00:06:28,99,2
10/11/23 00:06:33,98,1
10/11/23 00:06:38,95,1
10/11/23 00:06:43,98,1
10/11/23 00:06:48,100,1
10/11/23 00:06:53,104,1
10/11/23 00:06:58,102,1
10/11/23 00:07:03,103,1
10/11/23 00:07:08,104,1
10/11/23 00:07:13,103,2
10/11/23 00:07:18,101,2
10/11/23 00:07:23,99,2
10/11/23 00:07:33,98,2
10/11/23 00:07:38,100,2
10/11/23 00:07:53,88,2
10/11/23 00:07:58,73,3
10/11/23 00:08:03,75,3
10/11/23 00:08:08,81,3
10/11/23 00:08:13,84,3
10/11/23 00:08:18,83,2
10/11/23 00:08:23,81,2
10/11/23 00:08:28,80,2
10/11/23 00:08:33,79,2
10/11/23 00:08:38,75,2
10/11/23 00:08:53,77,2
10/11/23 00:08:58,78,2
10/11/23 00:09:03,79,2
10/11/23 00:09:08,80,2
10/11/23 00:09:13,81,2
10/11/23 00:09:23,82,2
10/11/23 00:09:28,81,2
10/11/23 00:09:43,83,2
10/11/23 00:09:48,84,2
10/11/23 00:10:03,84,2
10/11/23 00:10:18,84,2
10/11/23 00:10:28,83,2
10/11/23 00:10:43,84,2
10/11/23 00:10:48,85,2
10/11/23 00:10:58,88,2
10/11/23 00:11:03,90,2
10/11/23 00:11:18,90,2
10/11/23 00:11:28,93,2
10/11/23 00:11:33,95,2
10/11/23 00:11:48,92,2
10/11/23 00:12:03,92,2
10/11/23 00:12:13,91,2
10/11/23 00:12:18,90,2
10/11/23 00:12:23,91,2
10/11/23 00:12:28,93,3
10/11/23 00:12:33,92,2
10/11/23 00:12:38,90,2
10/11/23 00:12:48,89,2
10/11/23 00:12:53,83,3
10/11/23 00:12:58,79,2
10/11/23 00:13:08,81,3
10/11/23 00:13:13,83,3
10/11/23 00:13:23,84,2
10/11/23 00:13:28,85,3
10/11/23 00:13:33,84,2
10/11/23 00:13:48,85,2
10/11/23 00:13:53,87,2
10/11/23 00:14:08,89,3
10/11/23 00:14:13,88,2
10/11/23 00:14:28,87,2
10/11/23 00:14:33,85,3
10/11/23 00:14:38,85,2
10/11/23 00:14:53,85,2
10/11/23 00:14:58,86,2
10/11/23 00:15:03,87,2
10/11/23 00:15:09,88,2
10/11/23 00:15:19,90,2
10/11/23 00:15:24,91,2
10/11/23 00:15:29,90,2
10/11/23 00:15:44,89,2
10/11/23 00:15:49,86,2
10/11/23 00:15:54,85,2
10/11/23 00:16:04,86,2
10/11/23 00:16:14,85,2
10/11/23 00:16:19,86,2
10/11/23 00:16:24,87,2
10/11/23 00:16:29,89,2
10/11/23 00:16:34,90,2
10/11/23 00:16:39,99,1
10/11/23 00:16:44,101,2
10/11/23 00:16:59,99,2
10/11/23 00:17:04,96,2
10/11/23 00:17:09,97,2
10/11/23 00:17:14,96,2
10/11/23 00:17:24,100,2
10/11/23 00:17:34,102,2
10/11/23 00:17:39,103,2
10/11/23 00:17:54,103,2
10/11/23 00:18:04,106,2
10/11/23 00:18:09,107,2
10/11/23 00:18:14,108,2
10/11/23 00:18:19,99,2
10/11/23 00:18:24,98,2
10/11/23 00:18:34,102,2
10/11/23 00:18:39,103,2
10/11/23 00:18:54,104,2
10/11/23 00:19:04,102,2
10/11/23 00:19:09,101,2
10/11/23 00:19:14,102,2
10/11/23 00:19:19,98,2
10/11/23 00:19:24,95,2
10/11/23 00:19:29,98,2
10/11/23 00:19:34,99,2
10/11/23 00:19:39,97,2
10/11/23 00:19:44,90,2
10/11/23 00:19:54,92,2
10/11/23 00:20:09,93,2
10/11/23 00:20:14,94,2
10/11/23 00:20:19,96,2
10/11/23 00:20:24,95,2
10/11/23 00:20:29,93,2
10/11/23 00:20:34,92,2
10/11/23 00:20:44,93,2
10/11/23 00:20:49,100,2
10/11/23 00:21:04,100,2
10/11/23 00:21:09,98,2
10/11/23 00:21:14,94,2
10/11/23 00:21:19,91,2
10/11/23 00:21:24,92,2
10/11/23 00:21:29,93,2
10/11/23 00:21:34,92,2
10/11/23 00:21:39,90,1
10/11/23 00:21:44,92,2
10/11/23 00:21:49,92,3
10/11/23 00:21:54,94,3
10/11/23 00:21:59,96,2
10/11/23 00:22:14,96,2
10/11/23 00:22:19,95,2
10/11/23 00:22:29,93,2
10/11/23 00:22:34,90,2
10/11/23 00:22:39,85,3
10/11/23 00:22:44,86,2
10/11/23 00:22:49,85,2
10/11/23 00:22:59,86,2
10/11/23 00:23:04,87,2
10/11/23 00:23:14,88,2
10/11/23 00:23:19,89,2
10/11/23 00:23:24,92,2
10/11/23 00:23:29,93,2
10/11/23 00:23:34,94,2
10/11/23 00:23:44,93,2
10/11/23 00:23:49,93,3
10/11/23 00:23:54,92,2
10/11/23 00:23:59,93,2
10/11/23 00:24:04,97,3
10/11/23 00:24:11,96,3
10/11/23 00:24:16,93,3
10/11/23 00:24:26,94,3
10/11/23 00:24:31,94,2
10/11/23 00:24:41,93,2
10/11/23 00:24:46,90,2
10/11/23 00:24:51,85,3
10/11/23 00:24:56,84,3
10/11/23 00:25:01,85,3
10/11/23 00:25:06,85,2
10/11/23 00:25:11,86,2
10/11/23 00:25:16,87,3
10/11/23 00:25:21,85,3
10/11/23 00:25:26,84,3
10/11/23 00:25:31,84,2
10/11/23 00:25:36,86,2
10/11/23 00:25:41,86,3
10/11/23 00:25:46,84,3
10/11/23 00:25:51,86,2
10/11/23 00:26:01,87,2
10/11/23 00:26:06,88,3
10/11/23 00:26:16,89,2
10/11/23 00:26:21,92,2
10/11/23 00:26:26,94,3
10/11/23 00:26:31,92,2
10/11/23 00:26:36,90,2
10/11/23 00:26:41,88,3
10/11/23 00:26:46,87,3
